period:geng3|三更|第五十二回酸風醋浪拆散鴛鴦半夜三更幾疑鬼魅當下出了吳淞口，天色才平明|二十年目睹之怪现状|吴趼人|sfw
period:geng3|三更|問他們幾時到的，他們說是某日晚上三更天到的，說的那天，正是我們拿住他的那天|二十年目睹之怪现状|吴趼人|sfw
period:geng3|三更|而且你要預先進京謀幹謀幹，京裏那些大老，那一個不是三更多天就起來上朝的|官场现形记|李伯元|sfw
period:geng3|三更|這個時候差不多已有三更多天了，岸上的參將、守備、千總、把總，船上的營頭、哨官，都靜悄悄的候著|官场现形记|李伯元|sfw
period:geng3|三更|這天正領了薪水回來，等太太等到半夜不見回家，以為一定是戴公館留下，今天不轉的了，豈知三更過後，忽聽打門聲急|官场现形记|李伯元|sfw
period:geng3|三更|事不宜遲，只今夜三更便去，明日晌午可到那裏。|水浒传|施耐庵|sfw
period:geng3|三更|祠前一副破舊對聯，寫的是「一盞寒泉薦秋菊，三更畫舫穿藕花|老残游记|刘鹗|sfw
period:geng3|三更|誰知道那一夜裡，三更時候，又趕上大風大雨，只聽得稀里花拉，那黃河水就像山一樣的倒下去了|老残游记|刘鹗|sfw
period:geng3|三更時候|師父昨日壇前對眾相允，教弟子三更時候，從後門裏傳我道理。|西游记|吴承恩|sfw
period:geng3|三更時分|月娘見他二人吃得餳成一塊，由著他四個吃到三更時分。|金瓶梅|兰陵笑笑生|sfw
period:geng4|四更|寫完了正榜，各官歇息了一回，此時已經四更天光景了，眾官再出來升座，再寫了副榜，然後填寫前五名|二十年目睹之怪现状|吴趼人|sfw
period:geng4|四鼓|停了好半天，衹買得一碗稀粥，說是天將四鼓，面是沒有的了|官场现形记|李伯元|sfw
period:geng4|四更|約摸有四更時分便已起身，怕的是誤了天亮接印，把漕米錢糧被前任收了去|官场现形记|李伯元|sfw
period:geng4|四更|’我們包大爺也在旁邊，幫著學上菜，整整鬧到四更多天，才下來打了個盹|官场现形记|李伯元|sfw
period:geng4|四更|約摸有四更多天，太太派了老媽子三四次來請老爺安歇，大家看見老爺這個樣子，都不敢回|官场现形记|李伯元|sfw
period:geng4|四更|吩咐已畢，其時已有四更多天，胡統領又急急的橫在鋪上呼了二十四筒鴉片煙，把癮過足，又傳早點心|官场现形记|李伯元|sfw
period:geng4|四更|睡到四更，同店人都未起，薛霸起來燒了面湯。|水浒传|施耐庵|sfw
period:geng4|四更|睡到四更，同店人都未起，薛霸起來燒了面湯，安排打火，做飯喫|水浒传|施耐庵|sfw
period:geng4|四更|老莊客道：「我每夜輪流看米囤，如今四更，天氣正冷，我們這幾個喫尚且不夠，那得回與你|水浒传|施耐庵|sfw
period:geng4|四更|四更三點跳城出來，走了一五更路，一時困倦，棒瘡發了又疼，因行不得，投一小廟裏權歇一歇，卻被這四個綁縛將來|水浒传|施耐庵|sfw
period:geng4|四更|宋江因見魚鮮，貪愛爽口，多喫了些，至夜四更，肚裏絞腸刮肚價疼，天明時，一連瀉了二十來遭，昏暈倒了，睡在房中|水浒传|施耐庵|sfw
period:geng4|四更時|原來他四更時也做了一夢，記得一半，含糊了一半。|西游记|吴承恩|sfw
period:geng5|五更|聽著街上打過五更，一會兒天窗上透出白色來，天色已經黎明了|二十年目睹之怪现状|吴趼人|sfw
period:geng5|五更|有個年紀約莫二三十歲的人應道：「那首五更詞，你老伯可曾記得麼|冷眼观|王濬卿|sfw
period:geng5|五更|他留神聽了聽，就是這軍中五更詞，不禁大喜道：『唱歌者必吾夫也|冷眼观|王濬卿|sfw
period:geng5|五更|兄弟今天五更頭就叫戈什按照老祖所指示的方向，居然一找攏著|官场现形记|李伯元|sfw
period:geng5|五更|還要起五更上朝，等到退朝下來，一天已過了半天，他的精神更磨的一點沒有了|官场现形记|李伯元|sfw
period:geng5|五更|一迸迸到五更雞叫之後，天色微微的有點亮了，餘藎臣也不等轎子了，要了長衣裳，扎扮停當，一直徑去|官场现形记|李伯元|sfw
period:geng5|五更|次日五更時分，衆道士起來，備下香湯，請太尉起來沐浴|水浒传|施耐庵|sfw
period:geng5|五更三點|是日，嘉祐三年三月三日，五更三點，天子駕坐紫宸殿。|水浒传|施耐庵|sfw
period:geng5|五更|等到五更，天色未明，王進叫起李牌，分付道：「你與我將這些銀兩去嶽廟裏和張牌買個三牲煮熟在那裏等候|水浒传|施耐庵|sfw
